codigo_ibge,nome,uf,regiao_imediata,regiao_intermediaria,latitude,longitude,populacao_2026
3201100,Bom Jesus do Norte,ES,Alegre,Cachoeiro do Itapemirim,-21.070160,-41.633010,10867
3201159,Brejetuba,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.138004,-41.300092,13800
3201209,Cachoeiro de Itapemirim,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.783048,-41.169220,198367
3201308,Cariacica,ES,Vitória,Vitória,-20.294624,-40.457159,376914
3201407,Castelo,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.551074,-41.223822,39747
3201506,Colatina,ES,Colatina,Colatina,-19.474611,-40.646184,130043
3201605,Conceição da Barra,ES,São Mateus,São Mateus,-18.450489,-39.842321,28891
3201704,Conceição do Castelo,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.368719,-41.251119,12475
3201803,Divino de São Lourenço,ES,Alegre,Cachoeiro do Itapemirim,-20.572627,-41.738109,5391
3201902,Domingos Martins,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.332367,-40.844455,38498
3202009,Dores do Rio Preto,ES,Alegre,Cachoeiro do Itapemirim,-20.619953,-41.811311,6919
3202108,Ecoporanga,ES,Nova Venécia,Colatina,-18.265254,-40.804342,22554
3202207,Fundão,ES,Vitória,Vitória,-19.991017,-40.323106,18941
3202256,Governador Lindenberg,ES,Colatina,Colatina,-19.176944,-40.487837,11501
3202306,Guaçuí,ES,Alegre,Cachoeiro do Itapemirim,-20.779157,-41.718767,31528
3202405,Guarapari,ES,Vitória,Vitória,-20.577074,-40.551795,137659
3202454,Ibatiba,ES,Alegre,Cachoeiro do Itapemirim,-20.265138,-41.527715,27765
3202504,Ibiraçu,ES,Linhares,São Mateus,-19.832022,-40.450022,12350
3202553,Ibitirama,ES,Alegre,Cachoeiro do Itapemirim,-20.499515,-41.686125,10119
3202603,Iconha,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.758730,-40.846490,12801
3202652,Irupi,ES,Alegre,Cachoeiro do Itapemirim,-20.320725,-41.634092,14793
3202702,Itaguaçu,ES,Colatina,Colatina,-19.725917,-40.869057,14004
3202801,Itapemirim,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.962862,-40.951014,44621
3202900,Itarana,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-19.944843,-40.885557,10997
3203007,Iúna,ES,Alegre,Cachoeiro do Itapemirim,-20.371100,-41.652953,30626
3203056,Jaguaré,ES,São Mateus,São Mateus,-18.975433,-39.985200,31858
3203106,Jerônimo Monteiro,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.804355,-41.394445,12112
3203130,João Neiva,ES,Linhares,São Mateus,-19.735214,-40.462550,14203
3203163,Laranja da Terra,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-19.867511,-41.070956,11622
3203205,Linhares,ES,Linhares,São Mateus,-19.345114,-40.131116,185621
3203304,Mantenópolis,ES,Colatina,Colatina,-18.878836,-41.093064,13090
3203320,Marataízes,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-21.075536,-40.872318,46461
3203346,Marechal Floriano,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.427400,-40.755582,19159
3203353,Marilândia,ES,Colatina,Colatina,-19.417553,-40.520500,13150
3203403,Mimoso do Sul,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-21.093106,-41.381006,25011
3203502,Montanha,ES,São Mateus,São Mateus,-18.110705,-40.295482,19891
3203601,Mucurici,ES,São Mateus,São Mateus,-18.021365,-40.510388,5667
3203700,Muniz Freire,ES,Alegre,Cachoeiro do Itapemirim,-20.422593,-41.444300,18806
3203809,Muqui,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.938129,-41.335606,14160
3203908,Nova Venécia,ES,Nova Venécia,Colatina,-18.671367,-40.557043,52531
3204005,Pancas,ES,Colatina,Colatina,-19.126314,-40.833139,18914
3204054,Pedro Canário,ES,São Mateus,São Mateus,-18.196594,-40.044594,21803
3204104,Pinheiros,ES,São Mateus,São Mateus,-18.366967,-40.210663,24861
3204203,Piúma,ES,Vitória,Vitória,-20.839586,-40.759343,24176
3204252,Ponto Belo,ES,São Mateus,São Mateus,-18.249361,-40.514239,6640
3204302,Presidente Kennedy,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-21.165615,-41.061530,15050
3204351,Rio Bananal,ES,Linhares,São Mateus,-19.214750,-40.318122,20467
3204401,Rio Novo do Sul,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.811567,-40.918908,11471
3204500,Santa Leopoldina,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.109546,-40.533154,13950
3204559,Santa Maria de Jetibá,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.081400,-40.795168,45975
3204609,Santa Teresa,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-19.894778,-40.628878,23977
3204658,São Domingos do Norte,ES,Colatina,Colatina,-19.129224,-40.534852,9089
3204708,São Gabriel da Palha,ES,Colatina,Colatina,-18.968179,-40.517489,34313
3204807,São José do Calçado,ES,Alegre,Cachoeiro do Itapemirim,-20.985807,-41.655733,11451
3204906,São Mateus,ES,São Mateus,São Mateus,-18.775109,-40.062431,135450
3204955,São Roque do Canaã,ES,Colatina,Colatina,-19.727692,-40.667831,11222
3205002,Serra,ES,Vitória,Vitória,-20.116663,-40.297106,586901
3205010,Sooretama,ES,Linhares,São Mateus,-19.119253,-40.166573,28876
3205036,Vargem Alta,ES,Cachoeiro de Itapemirim,Cachoeiro do Itapemirim,-20.654132,-41.009227,20413
3205069,Venda Nova do Imigrante,ES,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,Vitória,-20.371938,-41.143900,25630
3205101,Viana,ES,Vitória,Vitória,-20.399594,-40.502383,79611
3205150,Vila Pavão,ES,Nova Venécia,Colatina,-18.611400,-40.634706,9340
3205176,Vila Valério,ES,Colatina,Colatina,-18.967941,-40.346900,14289
3205200,Vila Velha,ES,Vitória,Vitória,-20.424555,-40.367709,510512
3205309,Vitória,ES,Vitória,Vitória,-20.283940,-40.290200,343935
3300100,Angra dos Reis,RJ,Angra dos Reis,Rio de Janeiro,-23.006353,-44.358442,179152
3300159,Aperibé,RJ,Santo Antônio de Pádua,Campos dos Goytacazes,-21.647714,-42.121386,11429
3300209,Araruama,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.758475,-42.296915,137922
3300225,Areal,RJ,Petrópolis,Petrópolis,-22.243933,-43.119767,12213
3300233,Armação dos Búzios,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.790217,-41.960533,44365
3300258,Arraial do Cabo,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.917364,-42.165927,32835
3300308,Barra do Piraí,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.427318,-43.907836,98508
3300407,Barra Mansa,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.486863,-44.169989,181675
3300456,Belford Roxo,RJ,Rio de Janeiro,Rio de Janeiro,-22.726212,-43.380800,518442
3300506,Bom Jardim,RJ,Nova Friburgo,Petrópolis,-22.180029,-42.388093,29769
3300605,Bom Jesus do Itabapoana,RJ,Itaperuna,Campos dos Goytacazes,-21.100386,-41.688846,37178
3300704,Cabo Frio,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.741985,-42.048280,236772
3300803,Cachoeiras de Macacu,RJ,Rio Bonito,Rio de Janeiro,-22.515388,-42.758023,59873
3300902,Cambuci,RJ,Santo Antônio de Pádua,Campos dos Goytacazes,-21.503138,-41.928333,15060
3300936,Carapebus,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.199125,-41.660713,14331
3300951,Comendador Levy Gasparian,RJ,Três Rios - Paraíba do Sul,Petrópolis,-22.045223,-43.240062,9050
3301009,Campos dos Goytacazes,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.715226,-41.453231,519378
3301108,Cantagalo,RJ,Nova Friburgo,Petrópolis,-21.886033,-42.317183,20023
3301157,Cardoso Moreira,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.515100,-41.499586,13418
3301207,Carmo,RJ,Nova Friburgo,Petrópolis,-21.901100,-42.569233,17741
3301306,Casimiro de Abreu,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.488396,-42.141908,48672
3301405,Conceição de Macabu,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.132075,-41.852971,21771
3301504,Cordeiro,RJ,Nova Friburgo,Petrópolis,-22.053140,-42.340910,21422
3301603,Duas Barras,RJ,Nova Friburgo,Petrópolis,-22.073056,-42.503031,11356
3301702,Duque de Caxias,RJ,Rio de Janeiro,Rio de Janeiro,-22.647965,-43.309675,866167
3301801,Engenheiro Paulo de Frontin,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.522775,-43.632850,12804
3301850,Guapimirim,RJ,Rio de Janeiro,Rio de Janeiro,-22.581459,-42.966394,54316
3301876,Iguaba Grande,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.834917,-42.220900,29681
3301900,Itaboraí,RJ,Rio de Janeiro,Rio de Janeiro,-22.758105,-42.887168,240169
3302007,Itaguaí,RJ,Rio de Janeiro,Rio de Janeiro,-22.901243,-43.781962,124040
3302056,Italva,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.436108,-41.668183,14510
3302106,Itaocara,RJ,Santo Antônio de Pádua,Campos dos Goytacazes,-21.740214,-42.091514,23646
3302205,Itaperuna,RJ,Itaperuna,Campos dos Goytacazes,-21.222827,-41.929424,107322
3302254,Itatiaia,RJ,Resende,Volta Redonda - Barra Mansa,-22.432387,-44.590387,32721
3302270,Japeri,RJ,Rio de Janeiro,Rio de Janeiro,-22.659880,-43.601750,102182
3302304,Laje do Muriaé,RJ,Itaperuna,Campos dos Goytacazes,-21.256222,-42.151667,7582
3302403,Macaé,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.296603,-41.972711,264583
3302452,Macuco,RJ,Nova Friburgo,Petrópolis,-22.019210,-42.271320,5603
3302502,Magé,RJ,Rio de Janeiro,Rio de Janeiro,-22.617513,-43.112847,244166
3302601,Mangaratiba,RJ,Rio de Janeiro,Rio de Janeiro,-22.980204,-43.992773,43677
3302700,Maricá,RJ,Rio de Janeiro,Rio de Janeiro,-22.913487,-42.818406,212703
3302809,Mendes,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.533556,-43.742489,18048
3302858,Mesquita,RJ,Rio de Janeiro,Rio de Janeiro,-22.794150,-43.439050,178780
3302908,Miguel Pereira,RJ,Valença,Volta Redonda - Barra Mansa,-22.516539,-43.477856,28151
3303005,Miracema,RJ,Santo Antônio de Pádua,Campos dos Goytacazes,-21.382380,-42.164787,28418
3303104,Natividade,RJ,Itaperuna,Campos dos Goytacazes,-21.031065,-41.945435,15552
3303203,Nilópolis,RJ,Rio de Janeiro,Rio de Janeiro,-22.825120,-43.434180,155478
3303302,Niterói,RJ,Rio de Janeiro,Rio de Janeiro,-22.912713,-43.073662,516820
3303401,Nova Friburgo,RJ,Nova Friburgo,Petrópolis,-22.328992,-42.480484,203460
3303500,Nova Iguaçu,RJ,Rio de Janeiro,Rio de Janeiro,-22.694145,-43.507203,843367
3303609,Paracambi,RJ,Rio de Janeiro,Rio de Janeiro,-22.622458,-43.711317,43451
3303708,Paraíba do Sul,RJ,Três Rios - Paraíba do Sul,Petrópolis,-22.186654,-43.291669,44485
3303807,Paraty,RJ,Angra dos Reis,Rio de Janeiro,-23.159992,-44.703875,47694
3303856,Paty do Alferes,RJ,Valença,Volta Redonda - Barra Mansa,-22.399645,-43.416918,31382
3303906,Petrópolis,RJ,Petrópolis,Petrópolis,-22.396546,-43.151500,294954
3303955,Pinheiral,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.543225,-43.991950,25102
3304003,Piraí,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.644059,-43.901132,29072
3304102,Porciúncula,RJ,Itaperuna,Campos dos Goytacazes,-20.888323,-41.952823,17833
3304110,Porto Real,RJ,Resende,Volta Redonda - Barra Mansa,-22.450683,-44.321333,21101
3304128,Quatis,RJ,Resende,Volta Redonda - Barra Mansa,-22.369247,-44.247880,14168
3304144,Queimados,RJ,Rio de Janeiro,Rio de Janeiro,-22.737157,-43.603257,149155
3304151,Quissamã,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.112535,-41.469935,23149
3304201,Resende,RJ,Resende,Volta Redonda - Barra Mansa,-22.446411,-44.518160,137739
3304300,Rio Bonito,RJ,Rio Bonito,Rio de Janeiro,-22.741800,-42.595341,59147
3304409,Rio Claro,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.790662,-44.092046,17951
3304508,Rio das Flores,RJ,Valença,Volta Redonda - Barra Mansa,-22.162941,-43.550741,9269
3304524,Rio das Ostras,RJ,Macaé - Rio das Ostras,Macaé - Rio das Ostras - Cabo Frio,-22.452207,-41.950640,168626
3304557,Rio de Janeiro,RJ,Rio de Janeiro,Rio de Janeiro,-22.915977,-43.458037,6731133
3304607,Santa Maria Madalena,RJ,Nova Friburgo,Petrópolis,-21.977412,-41.910880,10580
3304706,Santo Antônio de Pádua,RJ,Santo Antônio de Pádua,Campos dos Goytacazes,-21.563072,-42.192724,43703
3304755,São Francisco de Itabapoana,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.406575,-41.124850,47411
3304805,São Fidélis,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.671541,-41.758932,41220
3304904,São Gonçalo,RJ,Rio de Janeiro,Rio de Janeiro,-22.811736,-42.998536,959977
3305000,São João da Barra,RJ,Campos dos Goytacazes,Campos dos Goytacazes,-21.778158,-41.082667,38756
3305109,São João de Meriti,RJ,Rio de Janeiro,Rio de Janeiro,-22.782933,-43.364650,466487
3305133,São José de Ubá,RJ,Itaperuna,Campos dos Goytacazes,-21.373482,-41.939288,7328
3305158,São José do Vale do Rio Preto,RJ,Petrópolis,Petrópolis,-22.166489,-42.885533,22775
3305208,São Pedro da Aldeia,RJ,Cabo Frio,Macaé - Rio das Ostras - Cabo Frio,-22.815700,-42.149146,110735
3305307,São Sebastião do Alto,RJ,Nova Friburgo,Petrópolis,-21.884044,-42.097338,7990
3305406,Sapucaia,RJ,Três Rios - Paraíba do Sul,Petrópolis,-22.023024,-42.804900,18292
3305505,Saquarema,RJ,Rio de Janeiro,Rio de Janeiro,-22.878050,-42.535936,95355
3305554,Seropédica,RJ,Rio de Janeiro,Rio de Janeiro,-22.743778,-43.692678,84821
3305604,Silva Jardim,RJ,Rio Bonito,Rio de Janeiro,-22.565568,-42.383900,22029
3305703,Sumidouro,RJ,Nova Friburgo,Petrópolis,-22.127795,-42.663647,15695
3305752,Tanguá,RJ,Rio de Janeiro,Rio de Janeiro,-22.799982,-42.713118,32868
3305802,Teresópolis,RJ,Petrópolis,Petrópolis,-22.309772,-42.865524,176772
3305901,Trajano de Moraes,RJ,Nova Friburgo,Petrópolis,-22.133609,-42.143691,10654
3306008,Três Rios,RJ,Três Rios - Paraíba do Sul,Petrópolis,-22.114911,-43.100384,82329
3306107,Valença,RJ,Valença,Volta Redonda - Barra Mansa,-22.240052,-43.848718,71442
3306156,Varre-Sai,RJ,Itaperuna,Campos dos Goytacazes,-20.901800,-41.832036,10565
3306206,Vassouras,RJ,Valença,Volta Redonda - Barra Mansa,-22.349884,-43.570432,35908
3306305,Volta Redonda,RJ,Volta Redonda - Barra Mansa,Volta Redonda - Barra Mansa,-22.502807,-44.083586,280006
3500105,Adamantina,SP,Adamantina - Lucélia,Presidente Prudente,-21.578465,-51.064453,35701
3500204,Adolfo,SP,São José do Rio Preto,São José do Rio Preto,-21.284892,-49.658123,4529
3500303,Aguaí,SP,São João da Boa Vista,Campinas,-22.039195,-47.045876,32884
3500402,Águas da Prata,SP,São João da Boa Vista,Campinas,-21.899343,-46.696100,7457
3500501,Águas de Lindóia,SP,Amparo,Campinas,-22.475143,-46.609243,18277
3500550,Águas de Santa Bárbara,SP,Avaré,Sorocaba,-22.863255,-49.247190,7508
3500600,Águas de São Pedro,SP,Piracicaba,Campinas,-22.600340,-47.873440,2933
3500709,Agudos,SP,Bauru,Bauru,-22.561384,-49.110455,39084
3500758,Alambari,SP,Itapetininga,Sorocaba,-23.544544,-47.865356,6411
3500808,Alfredo Marcondes,SP,Presidente Prudente,Presidente Prudente,-21.934470,-51.400620,4591
3500907,Altair,SP,São José do Rio Preto,São José do Rio Preto,-20.544800,-49.093193,3456
3501004,Altinópolis,SP,Ribeirão Preto,Ribeirão Preto,-21.023374,-47.394958,17234
3501103,Alto Alegre,SP,Birigui - Penápolis,Araçatuba,-21.602160,-50.173880,3866
3501152,Alumínio,SP,Sorocaba,Sorocaba,-23.527780,-47.289350,17621
3501202,Álvares Florence,SP,Votuporanga,São José do Rio Preto,-20.292111,-49.908317,3980
3501301,Álvares Machado,SP,Presidente Prudente,Presidente Prudente,-22.122559,-51.498447,28508
3501400,Álvaro de Carvalho,SP,Marília,Marília,-22.086845,-49.751936,4906
3501509,Alvinlândia,SP,Marília,Marília,-22.434387,-49.757800,2915
3501608,Americana,SP,Campinas,Campinas,-22.730008,-47.298708,248392
3501707,Américo Brasiliense,SP,Araraquara,Araraquara,-21.717325,-48.020883,33663
3501806,Américo de Campos,SP,Votuporanga,São José do Rio Preto,-20.280372,-49.761189,5986
3501905,Amparo,SP,Amparo,Campinas,-22.691132,-46.811384,69859
3502002,Analândia,SP,Rio Claro,Campinas,-22.130294,-47.682194,4703
3502101,Andradina,SP,Andradina,Araçatuba,-20.836017,-51.323604,61761
3502200,Angatuba,SP,Itapetininga,Sorocaba,-23.470421,-48.455427,24628
3502309,Anhembi,SP,Botucatu,Bauru,-22.798908,-48.170121,5767
3502408,Anhumas,SP,Presidente Prudente,Presidente Prudente,-22.346400,-51.420393,4126
3502507,Aparecida,SP,Guaratinguetá,São José dos Campos,-22.927550,-45.238280,33067
3502606,Aparecida d'Oeste,SP,Jales,São José do Rio Preto,-20.455808,-50.918692,4101
3502705,Apiaí,SP,Itapeva,Sorocaba,-24.403406,-48.834023,24831
3502754,Araçariguama,SP,Sorocaba,Sorocaba,-23.435709,-47.080764,22448
3502804,Araçatuba,SP,Araçatuba,Araçatuba,-21.136442,-50.577133,208987
3502903,Araçoiaba da Serra,SP,Sorocaba,Sorocaba,-23.549433,-47.643073,33989
3503000,Aramina,SP,Ituverava,Ribeirão Preto,-20.161833,-47.817042,5543
3503109,Arandu,SP,Avaré,Sorocaba,-23.185440,-49.055960,7099
3503158,Arapeí,SP,Cruzeiro,São José dos Campos,-22.669917,-44.455375,2350
3503208,Araraquara,SP,Araraquara,Araraquara,-21.791031,-48.177528,254508
3503307,Araras,SP,Araras,Campinas,-22.340374,-47.333478,136113
3503356,Arco-Íris,SP,Tupã,Marília,-21.756946,-50.410315,2092
3503406,Arealva,SP,Bauru,Bauru,-22.056081,-48.981829,8299
3503505,Areias,SP,Cruzeiro,São José dos Campos,-22.677981,-44.715571,3614
3503604,Areiópolis,SP,Botucatu,Bauru,-22.617642,-48.659392,10229
3503703,Ariranha,SP,Catanduva,São José do Rio Preto,-21.186136,-48.786936,7592
3503802,Artur Nogueira,SP,Campinas,Campinas,-22.553571,-47.143571,53686
3503901,Arujá,SP,São Paulo,São Paulo,-23.389070,-46.315720,90644
3503950,Aspásia,SP,Jales,São José do Rio Preto,-20.174833,-50.723711,1876
3504008,Assis,SP,Assis,Marília,-22.596642,-50.432037,105051
3504107,Atibaia,SP,Bragança Paulista,Campinas,-23.131538,-46.587600,168162
3504206,Auriflama,SP,Araçatuba,Araçatuba,-20.642683,-50.580533,13841
3504305,Avaí,SP,Bauru,Bauru,-22.202333,-49.322083,4489
3504404,Avanhandava,SP,Birigui - Penápolis,Araçatuba,-21.444920,-49.942767,11435
3504503,Avaré,SP,Avaré,Sorocaba,-23.083329,-48.880539,96764
3504602,Bady Bassitt,SP,São José do Rio Preto,São José do Rio Preto,-20.933956,-49.445778,29738
3504701,Balbinos,SP,Bauru,Bauru,-21.884714,-49.324071,3975
3504800,Bálsamo,SP,São José do Rio Preto,São José do Rio Preto,-20.697055,-49.547509,9946
3504909,Bananal,SP,Cruzeiro,São José dos Campos,-22.748914,-44.337105,10089
3505005,Barão de Antonina,SP,Itapeva,Sorocaba,-23.569085,-49.586538,3644
3505104,Barbosa,SP,Birigui - Penápolis,Araçatuba,-21.298782,-49.918764,5598
3505203,Bariri,SP,Jaú,Bauru,-22.079940,-48.740620,32406
3505302,Barra Bonita,SP,Jaú,Bauru,-22.486530,-48.555350,35102
3505351,Barra do Chapéu,SP,Itapeva,Sorocaba,-24.448144,-49.106975,5252
3505401,Barra do Turvo,SP,Registro,Sorocaba,-24.890158,-48.433984,6868
3505500,Barretos,SP,Barretos,Ribeirão Preto,-20.509806,-48.639876,127276
3505609,Barrinha,SP,Ribeirão Preto,Ribeirão Preto,-21.229250,-48.092375,33414
3505708,Barueri,SP,São Paulo,São Paulo,-23.496882,-46.862536,336015
3505807,Bastos,SP,Tupã,Marília,-21.946533,-50.764300,21968
3505906,Batatais,SP,Ribeirão Preto,Ribeirão Preto,-20.864476,-47.589896,59999
3506003,Bauru,SP,Bauru,Bauru,-22.262342,-49.127150,394028
3506102,Bebedouro,SP,Barretos,Ribeirão Preto,-20.946432,-48.523677,78298
3506201,Bento de Abreu,SP,Araçatuba,Araçatuba,-21.308631,-50.854494,2638
3506300,Bernardino de Campos,SP,Ourinhos,Marília,-23.024069,-49.495969,11906
3506359,Bertioga,SP,Santos,São Paulo,-23.762418,-46.027495,67941
3506409,Bilac,SP,Birigui - Penápolis,Araçatuba,-21.424936,-50.471536,7473
3506508,Birigui,SP,Birigui - Penápolis,Araçatuba,-21.273096,-50.353717,123655
3506607,Biritiba Mirim,SP,São Paulo,São Paulo,-23.623106,-46.019719,30599
3506706,Boa Esperança do Sul,SP,Araraquara,Araraquara,-21.936250,-48.468115,13093
3506805,Bocaina,SP,Jaú,Bauru,-22.098636,-48.523764,11492
3506904,Bofete,SP,Botucatu,Bauru,-23.133872,-48.283448,10735
3507001,Boituva,SP,Sorocaba,Sorocaba,-23.295443,-47.669271,64240
3507100,Bom Jesus dos Perdões,SP,Bragança Paulista,Campinas,-23.191214,-46.481714,22648
3507159,Bom Sucesso de Itararé,SP,Itapeva,Sorocaba,-24.311683,-49.168458,3609
3507209,Borá,SP,Assis,Marília,-22.233460,-50.494360,935
3507308,Boracéia,SP,Jaú,Bauru,-22.164308,-48.794267,4852
3507407,Borborema,SP,Araraquara,Araraquara,-21.598668,-49.060282,14396
3507456,Borebi,SP,Bauru,Bauru,-22.676687,-48.983650,2814
3507506,Botucatu,SP,Botucatu,Bauru,-22.852282,-48.490162,151600
3507605,Bragança Paulista,SP,Bragança Paulista,Campinas,-22.953852,-46.572471,186631
3507704,Braúna,SP,Birigui - Penápolis,Araçatuba,-21.547658,-50.321750,5487
3507753,Brejo Alegre,SP,Birigui - Penápolis,Araçatuba,-21.189911,-50.205989,2605
3507803,Brodowski,SP,Ribeirão Preto,Ribeirão Preto,-21.043360,-47.643420,26446
3507902,Brotas,SP,Jaú,Bauru,-22.257228,-48.088008,24571
